equipment_id,equipment_type,manufacturer,age_months,usage_hours_per_day,total_scans_or_uses,days_since_last_maintenance,num_previous_repairs,avg_temperature_c,max_temperature_c,vibration_level_mm_s,voltage_fluctuation_pct,coolant_level_pct,helium_level_pct,tube_current_ma,error_logs_last_30_days,power_supply_stability_score,ambient_humidity_pct,component_wear_index,technician_rating_last_inspection,failure_within_30_days,remaining_useful_life_days
VT-00636,Ventilator,Mindray,34.4,17.99,19951,23.8,2,16.62,24.09,2.121,2.42,100.0,100.0,0.0,1,81.7,42.5,13.72,69.3,0,118.9
VT-00637,Ventilator,Siemens Healthineers,60.8,23.4,48128,32.7,3,17.52,19.77,1.357,2.79,100.0,100.0,0.0,1,83.8,67.8,23.63,57.6,0,100.1
XR-00638,X-Ray Machine,GE Healthcare,37.0,18.78,20117,26.7,1,24.89,34.88,0.921,1.67,100.0,100.0,328.4,0,74.8,54.3,5.7,67.5,0,140.9
US-00639,Ultrasound Machine,Philips,34.4,6.5,7737,42.8,2,25.55,31.16,0.797,1.06,100.0,100.0,0.0,3,100.0,37.4,18.23,93.4,0,123.1
VT-00640,Ventilator,Siemens Healthineers,47.3,11.65,14052,123.1,2,20.77,29.28,1.023,3.2,100.0,100.0,0.0,4,80.1,47.6,14.38,78.1,0,97.1
CT-00641,CT Scanner,Mindray,34.9,17.73,18174,1.5,1,23.06,25.76,1.354,1.46,84.9,100.0,278.7,2,80.9,69.8,16.76,60.1,0,103.3
MRI-00642,MRI Machine,Siemens Healthineers,37.9,14.6,14736,45.2,1,24.88,33.63,1.855,1.44,86.3,88.8,0.0,0,82.0,53.0,15.11,76.4,0,114.0
MRI-00643,MRI Machine,Siemens Healthineers,84.9,7.32,21682,18.6,3,20.29,29.05,3.278,1.7,75.1,91.1,0.0,1,73.7,48.3,16.95,58.4,0,115.9
US-00644,Ultrasound Machine,GE Healthcare,47.4,12.67,15218,4.1,0,18.49,22.36,1.529,2.52,100.0,100.0,0.0,2,81.0,40.4,3.91,69.3,0,164.9
CT-00645,CT Scanner,GE Healthcare,24.9,6.8,5626,49.9,1,22.6,33.25,0.875,1.25,94.7,100.0,308.7,1,90.6,48.3,6.28,68.5,0,98.1
VT-00646,Ventilator,GE Healthcare,118.3,22.61,65241,16.7,3,25.97,36.06,3.556,4.55,100.0,100.0,0.0,5,68.8,18.8,23.29,41.0,0,100.4
US-00647,Ultrasound Machine,Philips,21.5,10.08,5818,4.7,1,22.93,25.94,2.164,1.92,100.0,100.0,0.0,2,76.5,32.7,16.82,75.6,0,134.8
XR-00648,X-Ray Machine,Philips,17.6,12.74,5382,55.7,1,25.51,32.12,1.434,2.44,100.0,100.0,268.7,2,83.0,45.6,7.6,90.6,0,143.2
US-00649,Ultrasound Machine,Philips,31.4,10.83,12618,11.2,1,25.26,36.01,1.031,0.97,100.0,100.0,0.0,0,90.5,54.6,9.93,83.8,0,170.0
VT-00650,Ventilator,Siemens Healthineers,57.6,21.63,28547,106.6,1,28.96,32.2,2.919,2.39,100.0,100.0,0.0,5,84.3,42.8,19.67,78.3,0,71.9
MRI-00651,MRI Machine,Philips,55.3,7.7,11687,50.6,4,18.4,24.69,1.139,0.39,90.2,89.4,0.0,2,85.5,43.7,10.44,69.9,0,105.0
MRI-00652,MRI Machine,Canon Medical,71.3,14.03,24970,55.9,4,21.46,30.46,1.932,1.85,86.2,97.1,0.0,3,83.3,44.8,11.76,86.4,0,87.2
US-00653,Ultrasound Machine,Siemens Healthineers,79.5,9.61,26722,0.8,3,23.85,27.65,1.443,2.64,100.0,100.0,0.0,4,84.2,64.7,25.74,75.8,0,93.6
VT-00654,Ventilator,GE Healthcare,78.9,11.66,29377,29.8,3,25.14,30.13,2.416,0.63,100.0,100.0,0.0,2,94.9,32.6,14.3,58.8,0,117.1
XR-00655,X-Ray Machine,Mindray,70.8,9.22,14732,85.7,3,21.74,29.43,1.429,2.37,100.0,100.0,333.9,2,79.4,38.6,21.6,77.0,0,91.6
CT-00656,CT Scanner,Mindray,69.1,17.35,41910,10.2,1,27.25,38.58,2.871,2.37,84.2,100.0,278.5,2,96.1,28.8,20.72,57.1,0,111.4
VT-00657,Ventilator,Canon Medical,33.9,22.14,19105,1.3,1,25.32,33.45,1.401,3.76,100.0,100.0,0.0,2,67.0,44.6,17.91,74.5,0,123.2
XR-00658,X-Ray Machine,Philips,61.7,4.75,9234,68.3,1,18.27,21.35,2.598,2.31,100.0,100.0,247.3,1,78.7,38.8,15.01,69.3,0,109.4
US-00659,Ultrasound Machine,GE Healthcare,34.8,10.89,12490,49.1,0,21.54,23.81,1.271,2.49,100.0,100.0,0.0,1,68.4,36.5,9.07,70.8,0,144.3
VT-00660,Ventilator,Canon Medical,48.9,12.84,15545,13.2,2,17.83,20.21,2.443,3.97,100.0,100.0,0.0,2,78.9,47.5,15.44,72.9,0,121.9
MRI-00661,MRI Machine,Canon Medical,94.5,9.87,20195,28.8,1,19.44,22.88,2.283,2.97,83.7,94.3,0.0,4,88.3,21.3,24.67,69.2,0,88.3
CT-00662,CT Scanner,Philips,40.0,8.18,11572,38.0,2,23.42,26.05,1.766,2.45,85.3,100.0,320.2,1,62.4,56.7,16.05,71.2,1,104.3
MRI-00663,MRI Machine,GE Healthcare,61.3,9.02,14157,58.7,1,15.85,25.73,2.091,2.23,88.0,90.3,0.0,1,77.6,50.6,22.93,65.4,0,109.8
MRI-00664,MRI Machine,Canon Medical,87.0,6.01,20179,3.1,4,16.95,23.78,1.574,5.51,78.0,85.7,0.0,3,76.2,33.5,23.78,96.7,0,90.9
XR-00665,X-Ray Machine,Canon Medical,29.9,9.53,10938,4.8,1,23.24,32.82,2.451,1.22,100.0,100.0,325.3,1,79.4,42.6,13.02,84.9,0,128.9
XR-00666,X-Ray Machine,GE Healthcare,68.5,8.78,23374,18.7,2,23.83,34.38,2.826,2.98,100.0,100.0,355.0,0,84.6,55.0,22.36,80.8,0,136.1
CT-00667,CT Scanner,Philips,44.6,13.04,17388,11.5,1,19.73,26.54,1.4,0.86,89.4,100.0,272.0,0,84.7,53.0,5.24,62.7,1,134.6
US-00668,Ultrasound Machine,Canon Medical,23.9,13.88,11361,199.2,1,22.27,26.25,1.846,3.98,100.0,100.0,0.0,4,79.6,42.0,17.52,84.6,1,72.0
MRI-00669,MRI Machine,Canon Medical,18.6,10.34,7069,27.9,0,14.68,20.05,1.06,0.55,99.4,92.3,0.0,0,83.6,57.9,7.93,87.4,0,137.4
MRI-00670,MRI Machine,GE Healthcare,32.9,9.13,7341,70.2,1,14.25,20.47,2.835,2.65,82.6,91.4,0.0,4,72.0,46.5,24.21,92.1,1,82.3
CT-00671,CT Scanner,Mindray,100.7,7.2,23900,57.8,5,25.14,30.03,2.755,3.77,92.0,100.0,317.1,2,87.2,44.1,25.33,52.3,0,69.9
CT-00672,CT Scanner,GE Healthcare,93.3,11.89,26032,64.2,3,22.14,25.81,2.274,3.68,95.1,100.0,305.9,3,88.2,26.1,25.99,61.6,1,56.3
US-00673,Ultrasound Machine,GE Healthcare,76.8,12.63,34733,5.9,2,27.65,30.43,1.202,1.63,100.0,100.0,0.0,0,77.8,51.4,17.05,80.3,0,137.2
CT-00674,CT Scanner,Siemens Healthineers,20.1,8.51,3633,12.7,0,24.22,31.91,1.026,1.35,82.5,100.0,324.3,2,79.1,63.7,12.49,57.2,0,127.0
XR-00675,X-Ray Machine,Philips,104.3,13.86,38107,20.8,6,20.46,22.79,3.004,3.05,100.0,100.0,320.4,1,85.2,39.4,31.95,72.6,0,71.1
MRI-00676,MRI Machine,GE Healthcare,17.5,11.78,7880,17.9,1,16.7,22.36,1.237,1.91,85.2,86.6,0.0,0,85.0,55.3,9.98,61.3,0,111.6
CT-00677,CT Scanner,Philips,56.0,14.28,26997,13.4,10,26.62,31.23,3.227,3.03,92.7,100.0,290.3,0,71.9,31.3,18.05,81.6,0,72.7
VT-00678,Ventilator,Philips,22.2,20.82,15660,82.0,2,26.36,37.31,2.824,2.56,100.0,100.0,0.0,2,70.2,57.7,17.16,64.2,0,107.0
MRI-00679,MRI Machine,Siemens Healthineers,29.3,10.29,8801,18.5,2,21.76,24.78,2.446,1.05,84.8,91.9,0.0,2,80.5,45.9,12.5,77.2,0,100.5
CT-00680,CT Scanner,GE Healthcare,69.1,9.67,18776,10.0,4,29.49,37.6,2.106,2.9,92.1,100.0,351.0,5,75.0,33.1,16.04,48.7,0,94.6
US-00681,Ultrasound Machine,Mindray,54.7,10.17,19636,30.0,2,22.41,33.05,1.784,3.06,100.0,100.0,0.0,3,83.4,50.4,19.42,65.0,0,101.7
VT-00682,Ventilator,Canon Medical,20.8,12.79,6788,9.2,0,27.74,33.52,3.014,3.0,100.0,100.0,0.0,1,77.8,42.5,11.29,56.6,0,106.1
VT-00683,Ventilator,GE Healthcare,30.0,18.49,19700,18.9,2,25.55,28.23,2.416,0.93,100.0,100.0,0.0,2,76.8,50.3,4.88,57.2,0,139.9
MRI-00684,MRI Machine,GE Healthcare,86.2,15.48,32239,26.2,3,14.91,22.53,2.183,0.31,80.8,83.2,0.0,3,80.5,36.0,19.82,50.4,1,76.1
VT-00685,Ventilator,Philips,21.6,19.9,14133,28.8,1,25.69,30.08,1.62,2.37,100.0,100.0,0.0,1,85.9,53.4,16.1,77.5,0,116.0
VT-00686,Ventilator,Mindray,104.9,23.77,56744,57.6,6,24.55,29.92,2.538,3.32,100.0,100.0,0.0,4,88.2,49.7,35.79,65.9,1,70.0
MRI-00687,MRI Machine,Mindray,88.9,15.59,30200,48.9,4,11.58,23.5,2.363,3.14,86.4,85.4,0.0,3,66.3,49.4,18.39,60.7,0,77.9
VT-00688,Ventilator,Philips,43.7,17.01,20166,6.2,2,25.93,29.52,1.567,3.99,100.0,100.0,0.0,1,86.8,57.9,12.52,81.0,0,124.4
XR-00689,X-Ray Machine,Philips,73.4,15.28,38878,23.6,4,21.68,27.05,2.312,1.86,100.0,100.0,242.7,1,72.6,38.3,17.66,65.7,0,108.5
VT-00690,Ventilator,Canon Medical,37.4,20.44,20585,1.8,2,23.41,32.17,2.35,2.08,100.0,100.0,0.0,1,75.1,40.3,14.29,60.3,1,133.1
US-00691,Ultrasound Machine,Siemens Healthineers,47.3,8.04,13211,11.8,2,20.82,31.67,1.24,1.57,100.0,100.0,0.0,0,80.2,44.9,8.87,76.1,0,141.6
VT-00692,Ventilator,Mindray,60.4,21.44,31050,14.0,0,20.79,32.78,1.001,4.42,100.0,100.0,0.0,0,85.7,36.8,2.92,84.2,0,167.0
VT-00693,Ventilator,Mindray,39.8,23.74,21045,18.7,2,20.09,31.05,1.58,2.55,100.0,100.0,0.0,2,85.0,48.9,16.25,73.7,0,117.1
VT-00694,Ventilator,Canon Medical,83.0,19.16,47102,62.8,4,22.39,31.5,2.207,2.85,100.0,100.0,0.0,1,77.1,45.2,26.7,55.3,0,91.9
CT-00695,CT Scanner,Canon Medical,67.0,11.81,22018,19.4,3,23.2,29.71,3.026,2.32,85.9,100.0,310.9,2,74.6,29.0,19.48,79.1,0,84.3
MRI-00696,MRI Machine,Siemens Healthineers,65.8,6.59,11558,61.1,4,16.65,20.8,1.241,2.13,95.8,88.2,0.0,5,90.7,40.1,9.03,81.2,0,97.9
XR-00697,X-Ray Machine,Siemens Healthineers,10.6,12.79,4457,13.6,0,27.19,37.12,1.029,2.12,100.0,100.0,364.0,0,79.8,67.6,8.9,92.1,0,152.5
VT-00698,Ventilator,Philips,9.2,12.33,3028,154.3,0,18.59,26.43,1.854,0.0,100.0,100.0,0.0,4,74.1,43.6,4.28,73.1,1,90.8
VT-00699,Ventilator,Philips,57.8,22.59,34294,16.1,3,17.01,24.01,1.24,2.75,100.0,100.0,0.0,2,72.1,53.9,22.82,84.9,0,106.4
XR-00700,X-Ray Machine,Mindray,19.0,7.38,4285,21.2,0,23.83,29.41,1.966,1.87,100.0,100.0,252.0,1,83.1,43.8,8.72,87.5,0,144.4
XR-00701,X-Ray Machine,GE Healthcare,65.7,4.83,7131,133.4,0,23.18,33.83,1.953,3.06,100.0,100.0,229.5,3,79.5,46.3,18.26,50.0,1,90.2
MRI-00702,MRI Machine,Siemens Healthineers,34.2,14.45,16647,35.2,0,17.87,20.99,1.787,0.0,86.0,94.5,0.0,0,73.4,61.2,17.01,68.0,0,104.1
MRI-00703,MRI Machine,Mindray,46.9,12.23,20073,4.3,3,22.44,27.06,1.476,5.53,87.0,87.5,0.0,0,71.7,45.8,16.11,83.2,0,126.5
MRI-00704,MRI Machine,GE Healthcare,60.9,9.62,17540,22.8,3,24.81,36.45,2.216,2.57,100.0,94.0,0.0,0,78.0,50.3,16.15,77.4,0,98.7
US-00705,Ultrasound Machine,Mindray,96.0,10.67,23633,82.1,5,16.36,23.53,2.076,0.51,100.0,100.0,0.0,4,72.3,38.1,25.62,74.3,0,68.1
US-00706,Ultrasound Machine,GE Healthcare,74.1,5.5,14919,28.6,1,22.76,34.12,2.095,3.56,100.0,100.0,0.0,1,62.4,40.7,24.59,55.1,0,130.1
MRI-00707,MRI Machine,GE Healthcare,24.8,11.46,6541,3.1,1,17.91,23.63,2.447,2.44,90.8,91.3,0.0,1,73.4,55.3,13.88,76.1,0,130.9
MRI-00708,MRI Machine,Canon Medical,180.0,15.44,93412,22.1,10,15.92,19.9,2.838,4.24,78.8,78.8,0.0,7,82.1,39.2,40.7,77.6,1,39.5
XR-00709,X-Ray Machine,GE Healthcare,109.2,19.72,50826,22.7,4,28.04,38.63,2.366,1.98,100.0,100.0,314.6,2,86.3,21.5,27.82,64.1,0,101.9
VT-00710,Ventilator,Canon Medical,24.5,16.11,11322,23.3,1,19.49,28.74,1.779,2.92,100.0,100.0,0.0,1,77.2,36.3,6.01,64.9,0,145.7
MRI-00711,MRI Machine,Mindray,42.3,7.6,11987,19.8,4,15.53,24.66,2.023,2.0,88.9,85.7,0.0,1,89.8,32.5,12.89,99.0,0,100.2
XR-00712,X-Ray Machine,Mindray,45.4,8.8,13110,100.9,1,21.87,25.47,1.602,2.78,100.0,100.0,326.5,0,79.4,48.8,7.04,70.4,0,111.9
US-00713,Ultrasound Machine,Mindray,34.2,4.89,3837,44.0,1,20.5,23.09,1.666,0.99,100.0,100.0,0.0,4,81.1,49.7,19.75,84.8,0,128.1
US-00714,Ultrasound Machine,Canon Medical,51.9,6.61,11442,38.3,0,22.41,25.97,2.502,3.59,100.0,100.0,0.0,1,79.0,47.4,12.11,51.9,0,141.0
XR-00715,X-Ray Machine,GE Healthcare,56.0,8.29,11404,24.1,4,25.73,35.42,1.933,1.31,100.0,100.0,311.1,0,82.5,33.4,12.27,73.8,0,134.3
XR-00716,X-Ray Machine,Canon Medical,131.7,8.3,25822,13.4,7,28.55,31.4,1.777,1.52,100.0,100.0,238.5,6,97.0,36.1,30.21,78.7,0,79.3
CT-00717,CT Scanner,GE Healthcare,126.9,8.08,38424,35.8,6,23.39,32.99,2.406,2.9,82.0,100.0,380.9,1,73.8,54.3,31.21,67.7,1,49.1
XR-00718,X-Ray Machine,Philips,29.9,13.08,13287,47.8,1,22.34,27.04,1.791,0.84,100.0,100.0,298.9,0,88.5,53.3,11.38,74.7,0,123.6
MRI-00719,MRI Machine,GE Healthcare,68.1,12.38,22232,6.1,4,17.23,24.08,2.288,0.0,86.3,79.0,0.0,0,81.4,60.4,14.41,74.2,0,130.9
VT-00720,Ventilator,Canon Medical,81.9,17.59,39301,149.4,2,18.05,24.59,1.878,2.35,100.0,100.0,0.0,3,76.0,42.9,25.13,62.6,1,70.0
CT-00721,CT Scanner,Siemens Healthineers,16.0,15.94,9592,53.0,0,29.19,32.61,2.269,0.63,89.1,100.0,286.6,1,85.7,35.6,16.45,62.2,0,106.0
XR-00722,X-Ray Machine,Philips,57.3,16.65,34211,35.0,5,29.3,34.17,2.178,2.88,100.0,100.0,334.9,2,59.8,65.9,18.69,89.5,0,113.7
MRI-00723,MRI Machine,Siemens Healthineers,66.5,15.88,23510,77.5,1,16.72,24.57,1.799,3.7,85.6,83.6,0.0,3,79.7,51.6,21.12,58.1,0,68.2
MRI-00724,MRI Machine,Siemens Healthineers,71.8,13.04,26085,0.4,3,19.35,30.56,2.261,3.75,81.6,93.4,0.0,1,80.7,36.1,22.58,75.5,0,124.5
MRI-00725,MRI Machine,Siemens Healthineers,121.0,6.81,26630,12.3,9,14.72,23.72,3.244,5.42,82.4,89.5,0.0,4,66.7,51.3,21.8,64.1,1,54.8
VT-00726,Ventilator,GE Healthcare,55.4,14.57,31048,1.9,1,23.14,27.79,2.98,1.67,100.0,100.0,0.0,2,83.3,48.7,6.7,69.4,0,143.9
MRI-00727,MRI Machine,Siemens Healthineers,19.2,6.83,4813,80.9,2,20.66,24.66,1.698,3.7,96.2,84.7,0.0,2,85.9,43.1,11.7,48.6,0,108.5
XR-00728,X-Ray Machine,Mindray,41.5,18.13,27238,10.3,1,19.81,27.0,2.152,2.1,100.0,100.0,252.7,1,82.8,56.7,14.47,84.2,0,136.4
CT-00729,CT Scanner,Mindray,51.5,17.93,22754,13.9,2,28.76,37.53,1.376,0.27,96.9,100.0,240.0,2,88.0,49.7,18.87,69.0,0,101.1
US-00730,Ultrasound Machine,GE Healthcare,30.4,7.72,6350,1.5,0,21.51,33.27,1.737,1.5,100.0,100.0,0.0,0,73.3,53.7,9.3,51.1,0,149.2
XR-00731,X-Ray Machine,Mindray,25.3,19.11,13884,62.0,0,22.58,27.23,1.86,1.92,100.0,100.0,344.5,6,86.7,54.8,10.54,81.2,0,128.7
CT-00732,CT Scanner,Siemens Healthineers,47.0,6.23,9928,38.1,0,22.76,30.23,2.301,2.2,93.2,100.0,301.8,1,92.0,29.7,12.45,75.8,0,111.2
XR-00733,X-Ray Machine,Canon Medical,41.6,10.0,10449,24.9,0,23.56,32.12,1.493,2.38,100.0,100.0,300.3,1,83.5,45.9,13.13,91.9,0,132.9
XR-00734,X-Ray Machine,Mindray,30.7,5.85,6263,4.4,1,21.63,26.39,2.68,2.71,100.0,100.0,248.4,1,85.5,50.5,19.83,82.3,0,131.1
MRI-00735,MRI Machine,Philips,32.5,7.5,5320,48.9,3,23.74,31.39,1.588,1.2,88.5,91.6,0.0,2,92.8,43.0,7.75,96.2,0,96.2
CT-00736,CT Scanner,Siemens Healthineers,15.0,14.75,7596,130.1,0,27.06,35.64,1.879,4.06,87.9,100.0,269.3,3,75.3,46.3,14.81,82.0,0,82.1
XR-00737,X-Ray Machine,GE Healthcare,66.3,9.29,16039,32.9,2,23.94,26.48,3.208,4.03,100.0,100.0,338.5,3,85.8,56.9,18.8,77.1,0,100.5
XR-00738,X-Ray Machine,Siemens Healthineers,25.6,13.25,11163,26.8,1,22.93,27.24,1.715,1.47,100.0,100.0,294.5,1,86.3,40.4,8.72,66.3,0,131.3
US-00739,Ultrasound Machine,Canon Medical,28.5,9.6,8743,10.3,0,22.96,31.02,1.073,2.62,100.0,100.0,0.0,1,75.5,54.4,9.49,69.2,0,147.1
MRI-00740,MRI Machine,Mindray,37.5,8.43,9232,29.8,0,21.29,26.7,1.895,1.74,93.7,82.8,0.0,0,76.1,37.4,7.38,88.6,0,130.9
US-00741,Ultrasound Machine,Philips,50.3,12.26,18109,64.5,3,22.63,33.4,1.664,4.01,100.0,100.0,0.0,2,89.3,46.4,24.68,70.0,0,93.9
CT-00742,CT Scanner,Canon Medical,19.8,9.65,5203,44.2,0,21.89,31.69,1.161,2.4,88.3,100.0,301.9,1,85.0,52.2,9.46,76.0,1,116.8
US-00743,Ultrasound Machine,GE Healthcare,35.9,10.17,11688,20.6,1,24.51,33.23,2.448,0.59,100.0,100.0,0.0,2,82.3,54.1,21.65,71.9,0,137.8
CT-00744,CT Scanner,Mindray,61.9,8.03,19358,69.8,0,27.51,30.98,2.736,3.27,72.7,100.0,324.6,2,83.3,42.3,16.25,58.7,0,87.6
CT-00745,CT Scanner,GE Healthcare,17.9,16.1,6722,20.2,0,23.05,30.41,1.612,0.26,93.5,100.0,277.3,1,87.1,53.0,3.54,52.2,0,137.2
CT-00746,CT Scanner,Mindray,118.5,16.71,75760,83.4,7,27.04,37.76,3.768,3.01,85.0,100.0,295.9,3,72.8,48.1,30.9,65.4,1,52.9
CT-00747,CT Scanner,Siemens Healthineers,11.1,10.63,3038,1.4,0,27.01,30.37,0.767,0.0,94.8,100.0,353.7,0,82.8,39.4,8.12,71.1,0,127.8
VT-00748,Ventilator,Canon Medical,18.0,18.21,10608,46.0,1,22.9,33.83,1.002,2.85,100.0,100.0,0.0,0,82.8,44.3,14.18,74.7,0,134.9
CT-00749,CT Scanner,Canon Medical,100.7,15.3,59150,3.1,1,23.39,30.83,3.374,3.42,81.4,100.0,258.2,5,70.6,30.9,29.83,83.5,0,89.9
US-00750,Ultrasound Machine,Siemens Healthineers,53.1,6.15,12517,146.5,1,24.83,28.46,2.303,0.0,100.0,100.0,0.0,3,79.3,54.9,19.08,77.1,0,87.6
XR-00751,X-Ray Machine,Mindray,73.7,10.44,22556,39.1,4,23.55,27.98,1.86,2.44,100.0,100.0,301.6,2,70.6,40.6,17.77,60.2,0,108.3
US-00752,Ultrasound Machine,Philips,38.6,12.01,11980,73.1,1,22.18,26.3,1.87,2.03,100.0,100.0,0.0,2,79.3,40.7,19.86,65.5,0,99.3
XR-00753,X-Ray Machine,Siemens Healthineers,44.9,12.2,20742,12.3,0,23.34,31.13,2.046,2.88,100.0,100.0,218.2,0,83.8,32.3,4.86,77.0,0,169.9
US-00754,Ultrasound Machine,Philips,12.6,10.21,3239,55.8,0,25.3,29.27,1.492,3.31,100.0,100.0,0.0,2,70.8,44.9,2.08,73.5,0,152.5
VT-00755,Ventilator,GE Healthcare,50.8,10.28,15265,30.5,1,22.93,32.79,2.047,2.97,100.0,100.0,0.0,0,68.3,49.4,13.21,46.1,0,107.1
US-00756,Ultrasound Machine,Canon Medical,55.8,10.41,13062,83.4,2,24.59,35.72,3.054,2.99,100.0,100.0,0.0,5,73.8,62.3,20.74,61.8,0,93.4
XR-00757,X-Ray Machine,Philips,37.2,12.6,9873,105.1,4,24.18,30.19,1.509,1.08,100.0,100.0,237.7,4,92.8,35.7,15.17,77.1,0,88.3
MRI-00758,MRI Machine,Canon Medical,76.3,13.32,25983,68.1,4,22.94,34.22,2.715,0.46,91.0,83.0,0.0,5,74.5,59.0,15.99,86.1,0,80.8
US-00759,Ultrasound Machine,Siemens Healthineers,43.9,5.29,4920,34.1,3,18.22,29.03,1.557,2.24,100.0,100.0,0.0,0,86.6,54.8,11.18,86.7,0,135.1
XR-00760,X-Ray Machine,Canon Medical,51.1,10.32,19609,6.9,3,25.67,35.77,1.377,2.2,100.0,100.0,299.3,5,70.1,33.4,13.81,68.0,0,113.2
MRI-00761,MRI Machine,GE Healthcare,64.7,14.63,19905,17.6,2,20.57,28.95,2.97,0.53,88.1,93.5,0.0,6,96.1,58.1,28.03,72.4,0,83.5
US-00762,Ultrasound Machine,GE Healthcare,95.6,8.0,25006,69.4,7,27.95,36.6,2.438,3.79,100.0,100.0,0.0,3,81.5,45.4,26.08,38.2,1,67.7
US-00763,Ultrasound Machine,Philips,54.6,5.21,6472,8.9,3,19.07,21.26,0.872,3.06,100.0,100.0,0.0,0,86.4,49.9,5.38,82.5,1,130.7
VT-00764,Ventilator,Siemens Healthineers,113.9,12.49,43058,108.6,7,20.33,24.55,2.785,2.85,100.0,100.0,0.0,7,67.8,45.6,26.97,60.3,1,51.5
XR-00765,X-Ray Machine,GE Healthcare,18.3,16.51,8626,31.3,1,24.2,28.28,1.82,3.8,100.0,100.0,345.3,2,68.2,51.5,16.55,91.6,0,127.6
CT-00766,CT Scanner,GE Healthcare,126.3,14.3,48299,45.9,4,25.1,32.47,2.045,2.52,89.4,100.0,337.1,5,79.0,32.2,33.62,63.8,0,59.7
MRI-00767,MRI Machine,Mindray,24.9,14.67,12385,12.0,0,20.0,26.95,1.241,1.43,94.6,98.8,0.0,0,77.4,56.3,7.77,85.5,0,138.2
XR-00768,X-Ray Machine,Mindray,23.5,16.69,13426,142.1,2,24.83,27.22,0.687,3.4,100.0,100.0,266.9,3,79.3,42.1,17.85,94.4,0,87.5
VT-00769,Ventilator,Mindray,145.5,15.49,59355,75.0,2,20.39,30.63,3.102,2.27,100.0,100.0,0.0,1,71.7,34.1,35.36,63.6,1,65.4
XR-00770,X-Ray Machine,Canon Medical,40.1,18.22,26822,105.4,0,24.2,28.56,1.231,1.41,100.0,100.0,305.3,3,65.2,43.8,11.49,63.6,0,113.4
US-00771,Ultrasound Machine,Canon Medical,57.2,10.51,19574,67.1,0,26.64,29.09,0.991,0.0,100.0,100.0,0.0,3,89.5,49.6,17.64,72.9,0,105.9
VT-00772,Ventilator,Mindray,33.6,17.41,15541,92.3,3,21.11,30.27,1.797,1.36,100.0,100.0,0.0,2,75.4,48.2,21.74,76.9,0,77.8
MRI-00773,MRI Machine,Canon Medical,84.2,7.01,15919,219.5,5,19.56,26.42,1.16,2.1,98.0,94.6,0.0,6,74.1,45.1,26.88,82.5,1,12.6
VT-00774,Ventilator,Philips,12.9,14.53,5955,23.4,0,26.9,29.12,1.003,0.79,100.0,100.0,0.0,0,84.1,39.4,2.78,93.3,0,144.2
VT-00775,Ventilator,Philips,59.8,14.66,19692,84.8,3,27.64,36.58,2.409,1.05,100.0,100.0,0.0,2,86.0,40.1,20.62,72.5,0,90.8
XR-00776,X-Ray Machine,Canon Medical,71.8,9.1,13761,1.1,1,19.5,27.52,1.409,3.24,100.0,100.0,274.3,0,78.2,61.4,17.32,75.1,0,122.3
MRI-00777,MRI Machine,Siemens Healthineers,80.7,6.21,15395,48.2,4,19.46,27.54,1.518,2.13,81.5,84.1,0.0,3,86.3,54.9,23.3,77.0,0,68.7
MRI-00778,MRI Machine,Mindray,28.0,10.24,6559,5.0,0,24.26,29.99,1.441,4.43,90.8,100.0,0.0,2,78.5,45.0,13.07,77.1,0,111.6
CT-00779,CT Scanner,Mindray,31.4,10.61,10995,1.5,3,24.47,32.28,1.964,3.18,94.7,100.0,245.9,0,74.4,58.8,6.88,77.4,0,112.3
US-00780,Ultrasound Machine,Philips,82.1,8.9,16245,58.9,3,18.87,29.93,2.566,4.31,100.0,100.0,0.0,3,77.2,51.0,25.03,52.8,0,96.0
MRI-00781,MRI Machine,GE Healthcare,18.5,10.42,6703,11.8,1,21.99,33.34,2.146,2.95,88.8,76.7,0.0,0,72.5,59.7,17.81,72.4,0,104.0
VT-00782,Ventilator,Philips,39.6,22.54,18949,157.6,2,23.39,34.49,1.517,3.96,100.0,100.0,0.0,5,81.2,43.2,23.02,90.2,0,74.0
XR-00783,X-Ray Machine,Siemens Healthineers,46.5,15.41,27540,40.8,1,27.56,38.8,1.851,3.04,100.0,100.0,291.9,0,85.3,44.5,18.5,76.6,0,131.0
XR-00784,X-Ray Machine,Mindray,72.8,8.9,23024,13.7,5,23.28,26.53,2.525,3.12,100.0,100.0,328.8,2,70.6,53.3,19.5,90.2,0,93.3
MRI-00785,MRI Machine,Canon Medical,32.5,9.09,6243,49.9,2,20.2,27.08,1.837,4.73,93.8,87.9,0.0,2,89.6,50.5,21.67,83.1,0,80.4
VT-00786,Ventilator,Mindray,53.1,10.87,12560,18.6,0,22.06,27.16,1.761,0.0,100.0,100.0,0.0,0,91.3,48.5,14.04,58.3,0,139.0
XR-00787,X-Ray Machine,Siemens Healthineers,40.1,11.85,10377,97.7,5,23.31,30.83,1.35,2.09,100.0,100.0,239.4,3,79.3,32.2,23.78,70.4,0,54.7
MRI-00788,MRI Machine,GE Healthcare,15.5,13.37,7010,4.4,3,20.52,32.46,1.397,1.47,92.6,94.7,0.0,0,84.1,27.6,6.14,73.3,0,135.9
